labvisitid,presence,z_0.5,z_1,z_1.5,z_2,z_2.5,z_3,z_3.5,z_4,z_4.5,z_5,z_5.5,z_6,z_6.5,z_7,z_7.5,z_8,z_8.5,z_9,z_9.5,z_10,z_10.5,z_11,z_11.5,z_12,z_12.5,z_13,z_13.5,z_14,z_14.5,z_15,z_15.5,z_16,z_16.5,z_17,z_17.5,z_18,z_18.5,z_19,z_19.5,z_20,z_20.5,z_21,z_21.5,z_22,z_22.5,z_23,z_23.5,z_24,z_24.5,z_25,z_25.5,z_26,z_26.5,z_27,z_27.5,z_28,z_28.5,z_29,z_29.5,z_30,z_30.5,z_31,z_31.5,z_32,z_32.5,z_33,z_33.5,z_34,z_34.5,z_35,z_35.5,z_36,z_36.5,z_37,z_37.5,z_38,z_38.5,z_39,z_39.5,z_40,z_40.5,z_41,z_41.5,z_42,z_42.5,z_43,z_43.5,z_44,z_44.5,z_45,z_45.5,z_46,z_46.5,z_47,z_47.5,z_48,z_48.5,z_49,z_49.5,z_50,z_50.5,z_51,z_51.5,z_52,z_52.5,z_53,z_53.5,z_54,z_54.5,z_55,z_55.5,z_56,z_56.5,z_57,z_57.5,z_58,z_58.5,z_59,z_59.5,z_60,z_60.5,z_61,z_61.5,z_62,z_62.5,z_63,z_63.5,z_64,z_64.5,z_65,z_65.5,z_66,z_66.5,z_67,z_67.5,z_68,z_68.5,z_69,z_69.5,z_70,z_70.5,z_71,z_71.5,z_72,z_72.5,z_73,z_73.5,z_74,z_74.5,z_75,z_75.5,z_76,z_76.5,z_77,z_77.5,z_78,z_78.5,z_79,z_79.5,z_80,z_80.5,z_81,z_81.5,z_82,z_82.5,z_83,z_83.5,z_84,z_84.5,z_85,z_85.5,z_86,z_86.5,z_87,z_87.5,z_88,z_88.5,z_89,z_89.5,z_90,z_90.5,z_91,z_91.5,z_92,z_92.5,z_93,z_93.5,z_94,z_94.5,z_95,z_95.5,z_96,z_96.5,z_97,z_97.5,z_98,z_98.5,z_99,z_99.5,z_100,z_100.5,z_101,z_101.5,z_102,z_102.5,z_103,z_103.5,z_104,z_104.5,z_105,z_105.5,z_106,z_106.5,z_107,z_107.5,z_108,z_108.5,z_109,z_109.5,z_110,z_110.5,z_111,z_111.5,z_112,z_112.5,z_113,z_113.5,z_114,z_114.5,z_115,z_115.5,z_116,z_116.5,z_117,z_117.5,z_118,z_118.5,z_119,z_119.5,z_120,z_120.5,z_121,z_121.5,z_122,z_122.5,z_123,z_123.5,z_124,z_124.5,z_125,z_125.5,z_126,z_126.5,z_127,z_127.5,z_128,z_128.5,z_129,z_129.5,z_130,z_130.5,z_131,z_131.5,z_132,z_132.5,z_133,z_133.5,z_134,z_134.5,z_135,z_135.5,z_136,z_136.5,z_137,z_137.5,z_138,z_138.5,z_139,z_139.5,z_140,z_140.5,z_141,z_141.5,z_142,z_142.5,z_143,z_143.5,z_144,z_144.5,z_145,z_145.5,z_146,z_146.5,z_147,z_147.5,z_148,z_148.5,z_149,z_149.5,z_150,z_150.5,z_151,z_151.5,z_152,z_152.5,z_153,z_153.5,z_154,z_154.5,z_155,z_155.5,z_156,z_156.5,z_157,z_157.5,z_158,z_158.5,z_159,z_159.5,z_160,z_160.5,z_161,z_161.5,z_162,z_162.5,z_163,z_163.5,z_164,z_164.5,z_165,z_165.5,z_166,z_166.5,z_167,z_167.5,z_168,z_168.5,z_169,z_169.5,z_170,z_170.5,z_171,z_171.5,z_172,z_172.5,z_173,z_173.5,z_174,z_174.5,z_175,z_175.5,z_176,z_176.5,z_177,z_177.5,z_178,z_178.5,z_179,z_179.5,z_180,z_180.5,z_181,z_181.5,z_182,z_182.5,z_183,z_183.5,z_184,z_184.5,z_185,z_185.5,z_186,z_186.5,z_187,z_187.5,z_188,z_188.5,z_189,z_189.5,z_190,z_190.5,z_191,z_191.5,z_192,z_192.5,z_193,z_193.5,z_194,z_194.5,z_195,z_195.5,z_196,z_196.5,z_197,z_197.5,z_198,z_198.5,z_199,z_199.5,z_200,z_200.5,z_201,z_201.5,z_202,z_202.5,z_203,z_203.5,z_204,z_204.5,z_205,z_205.5,z_206,z_206.5,z_207,z_207.5,z_208,z_208.5,z_209,z_209.5,z_210,z_210.5,z_211,z_211.5,z_212,z_212.5,z_213,z_213.5,z_214,z_214.5,z_215,z_215.5,z_216,z_216.5,z_217,z_217.5,z_218,z_218.5,z_219,z_219.5,z_220,z_220.5,z_221,z_221.5,z_222,z_222.5,z_223,z_223.5,z_224,z_224.5,z_225,z_225.5,z_226,z_226.5,z_227,z_227.5,z_228,z_228.5,z_229,z_229.5,z_230,z_230.5,z_231,z_231.5,z_232,z_232.5,z_233,z_233.5,z_234,z_234.5,z_235,z_235.5,z_236,z_236.5,z_237,z_237.5,z_238,z_238.5,z_239,z_239.5,z_240,z_240.5,z_241,z_241.5,z_242,z_242.5,z_243,z_243.5,z_244,z_244.5,z_245,z_245.5,z_246,z_246.5,z_247,z_247.5,z_248,z_248.5,z_249,z_249.5,z_250,z_250.5,z_251,z_251.5,z_252,z_252.5,z_253,z_253.5,z_254,z_254.5,z_255,z_255.5,z_256,z_256.5,z_257,z_257.5,z_258,z_258.5,z_259,z_259.5,z_260,z_260.5,z_261,z_261.5,z_262,z_262.5,z_263,z_263.5,z_264,z_264.5,z_265,z_265.5,z_266,z_266.5,z_267,z_267.5,z_268,z_268.5,z_269,z_269.5,z_270,z_270.5,z_271,z_271.5,z_272,z_272.5,z_273,z_273.5,z_274,z_274.5,z_275,z_275.5,z_276,z_276.5,z_277,z_277.5,z_278,z_278.5,z_279,z_279.5,z_280,z_280.5,z_281,z_281.5,z_282,z_282.5,z_283,z_283.5,z_284,z_284.5,z_285,z_285.5,z_286,z_286.5,z_287,z_287.5,z_288,z_288.5,z_289,z_289.5,z_290,z_290.5,z_291,z_291.5,z_292,z_292.5,z_293,z_293.5,z_294,z_294.5,z_295,z_295.5,z_296,z_296.5,z_297,z_297.5,z_298,z_298.5,z_299,z_299.5,z_300,z_300.5,z_301,z_301.5,z_302,z_302.5,z_303,z_303.5,z_304,z_304.5,z_305,z_305.5,z_306,z_306.5,z_307,z_307.5,z_308,z_308.5,z_309,z_309.5,z_310,z_310.5,z_311,z_311.5,z_312,z_312.5,z_313,z_313.5,z_314,z_314.5,z_315,z_315.5,z_316,z_316.5,z_317,z_317.5,z_318,z_318.5,z_319,z_319.5,z_320,z_320.5,z_321,z_321.5,z_322,z_322.5,z_323,z_323.5,z_324,z_324.5,z_325,z_325.5,z_326,z_326.5,z_327,z_327.5,z_328,z_328.5,z_329,z_329.5,z_330,z_330.5,z_331,z_331.5,z_332,z_332.5,z_333,z_333.5,z_334,z_334.5,z_335,z_335.5,z_336,z_336.5,z_337,z_337.5,z_338,z_338.5,z_339,z_339.5,z_340,z_340.5,z_341,z_341.5,z_342,z_342.5,z_343,z_343.5,z_344,z_344.5,z_345,z_345.5,z_346,z_346.5,z_347,z_347.5,z_348,z_348.5,z_349,z_349.5,z_350,z_350.5,z_351,z_351.5,z_352,z_352.5,z_353,z_353.5,z_354,z_354.5,z_355,z_355.5,z_356,z_356.5,z_357,z_357.5,z_358,z_358.5,z_359,z_359.5,z_360,z_360.5,z_361,z_361.5,z_362,z_362.5,z_363,z_363.5,z_364,z_364.5,z_365,z_365.5,z_366,z_366.5,z_367,z_367.5,z_368,z_368.5,z_369,z_369.5,z_370,z_370.5,z_371,z_371.5,z_372,z_372.5,z_373,z_373.5,z_374,z_374.5,z_375,z_375.5,z_376,z_376.5,z_377,z_377.5,z_378,z_378.5,z_379,z_379.5,z_380,z_380.5,z_381,z_381.5,z_382,z_382.5,z_383,z_383.5,z_384,z_384.5,z_385,z_385.5,z_386,z_386.5,z_387,z_387.5,z_388,z_388.5,z_389,z_389.5,z_390,z_390.5,z_391,z_391.5,z_392,z_392.5,z_393,z_393.5,z_394,z_394.5,z_395,z_395.5,z_396,z_396.5,z_397,z_397.5,z_398,z_398.5,z_399,z_399.5,z_400,z_400.5,z_401,z_401.5,z_402,z_402.5,z_403,z_403.5,z_404,z_404.5,z_405,z_405.5,z_406,z_406.5,z_407,z_407.5,z_408,z_408.5,z_409,z_409.5,z_410,z_410.5,z_411,z_411.5,z_412,z_412.5,z_413,z_413.5,z_414,z_414.5,z_415,z_415.5,z_416,z_416.5,z_417,z_417.5,z_418,z_418.5,z_419,z_419.5,z_420,z_420.5,z_421,z_421.5,z_422,z_422.5,z_423,z_423.5,z_424,z_424.5,z_425,z_425.5,z_426,z_426.5,z_427,z_427.5,z_428,z_428.5,z_429,z_429.5,z_430,z_430.5,z_431,z_431.5,z_432,z_432.5,z_433,z_433.5,z_434,z_434.5,z_435,z_435.5,z_436,z_436.5,z_437,z_437.5,z_438,z_438.5,z_439,z_439.5,z_440,z_440.5,z_441,z_441.5,z_442,z_442.5,z_443,z_443.5,z_444,z_444.5,z_445,z_445.5,z_446,z_446.5,z_447,z_447.5,z_448,z_448.5,z_449,z_449.5,z_450,z_450.5,z_451,z_451.5,z_452,z_452.5,z_453,z_453.5,z_454,z_454.5,z_455,z_455.5,z_456,z_456.5,z_457,z_457.5,z_458,z_458.5,z_459,z_459.5,z_460,z_460.5,z_461,z_461.5,z_462,z_462.5
1,4,-1.0011484622955322,-1.0298585891723633,-1.0963212251663208,-1.072797179222107,-1.0242592096328735,-0.9640455842018127,-0.8744707107543945,-0.7712219953536987,-0.7057777643203735,-0.6372647285461426,-0.562128484249115,-0.5199267864227295,-0.5530660152435303,-0.536421000957489,-0.5386981964111328,-0.5410147309303284,-0.5438034534454346,-0.5927228927612305,-0.6031392216682434,-0.4925808012485504,-0.4312098026275635,-0.4320339262485504,-0.37329375743865967,-0.3160233199596405,-0.2615797817707062,-0.21073214709758759,-0.19890780746936798,-0.16602128744125366,-0.1591901332139969,-0.16169610619544983,-0.1786537915468216,-0.26102229952812195,-0.34623241424560547,-0.4003734588623047,-0.3973974585533142,-0.39493244886398315,-0.429370641708374,-0.4477783739566803,-0.4556887745857239,-0.43706071376800537,-0.43716177344322205,-0.4253278076648712,-0.4244690537452698,-0.41466405987739563,-0.4027908742427826,-0.3980712294578552,-0.3233746290206909,-0.2601848840713501,-0.23049885034561157,-0.21746379137039185,-0.24147747457027435,-0.32929572463035583,-0.37178462743759155,-0.3014777600765228,-0.20631523430347443,-0.1275423765182495,-0.09854598343372345,-0.07641303539276123,-0.0904625728726387,-0.08440255373716354,-0.09440185129642487,-0.022657359018921852,0.06862667202949524,0.16494277119636536,0.24747121334075928,0.30015769600868225,0.36122435331344604,0.4224623441696167,0.4876616597175598,0.5495302081108093,0.5899524688720703,0.5991432666778564,0.6445028185844421,0.6976590752601624,0.7437424063682556,0.7184184789657593,0.7357271313667297,0.7192965149879456,0.7132863998413086,0.7203803062438965,0.7455896735191345,0.7514714002609253,0.7356226444244385,0.7788311839103699,0.8395288586616516,0.9144148826599121,0.9687471389770508,1.0161381959915161,1.0070924758911133,1.0105308294296265,1.0111236572265625,1.0174161195755005,1.041206955909729,1.1063785552978516,1.20090913772583,1.2599453926086426,1.25108003616333,1.2534558773040771,1.3016780614852905,1.4025733470916748,1.402834177017212,1.3339182138442993,1.290420651435852,1.240211844444275,1.247802972793579,1.2620912790298462,1.2407480478286743,1.2393568754196167,1.237684726715088,1.2343248128890991,1.2374128103256226,1.2014299631118774,1.1183995008468628,1.019291639328003,0.9645411372184753,0.9393550753593445,0.9459868669509888,0.9229702353477478,0.9466258883476257,0.8669084906578064,0.7629542350769043,0.6965427398681641,0.6245020031929016,0.5188857913017273,0.4683724641799927,0.40179136395454407,0.330018013715744,0.20185533165931702,0.1421375274658203,0.10984650999307632,0.11900518089532852,0.09882048517465591,0.06871255487203598,0.032942045480012894,0.21813985705375671,0.5851662755012512,0.7689897418022156,0.7779972553253174,0.7412350177764893,0.6595773100852966,0.6898066401481628,0.699676513671875,0.7242340445518494,0.6434879302978516,0.6136652827262878,0.565871000289917,0.49804556369781494,0.43413278460502625,0.5186394453048706,0.6240841746330261,0.6533839702606201,0.6656314730644226,0.6723363399505615,0.6498156785964966,0.6897628903388977,0.7000059485435486,0.643614649772644,0.6410521268844604,0.6318209171295166,0.6211757063865662,0.6193579435348511,0.6195667386054993,0.6194705367088318,0.6259358525276184,0.5956231355667114,0.5735114812850952,0.579562783241272,0.5860316157341003,0.5919544696807861,0.5870664119720459,0.58567875623703,0.5910850167274475,0.6625590920448303,0.7532711029052734,0.8175776600837708,0.8237929344177246,0.8198856711387634,0.7985420823097229,0.7719553709030151,0.7418997287750244,0.626987636089325,0.4914945065975189,0.3358166813850403,0.2625747621059418,0.27860119938850403,0.2919658422470093,0.261974036693573,0.21198847889900208,0.1802678257226944,0.10315808653831482,0.08938300609588623,0.09890677779912949,0.10293804109096527,0.08340615779161453,0.04952708259224892,0.02554289810359478,-0.023667197674512863,-0.025885287672281265,-0.021291617304086685,-0.017943009734153748,0.01443001814186573,0.1516561359167099,0.24322175979614258,0.20767511427402496,0.13902528584003448,0.08053383231163025,0.29478326439857483,0.5597488284111023,0.7881212830543518,0.8632938265800476,0.7623950839042664,0.5787009596824646,0.4668218195438385,0.3553129732608795,0.2895437777042389,0.2219812422990799,0.15755611658096313,0.03259488195180893,-0.09138741344213486,-0.19085733592510223,-0.3219645917415619,-0.3626064956188202,-0.368701696395874,-0.3471096158027649,-0.3503553569316864,-0.3493374288082123,-0.3519408404827118,-0.366901695728302,-0.37216705083847046,-0.3820898234844208,-0.3295571208000183,-0.2996945381164551,-0.21040157973766327,-0.259295791387558,-0.38760364055633545,-0.4444306194782257,-0.42299729585647583,-0.41865402460098267,-0.43156081438064575,-0.4384640157222748,-0.4281252324581146,-0.6057625412940979,-0.693117618560791,-0.7403481602668762,-0.8470748066902161,-0.967959463596344,-1.0328360795974731,-1.0536960363388062,-1.089142918586731,-1.0751675367355347,-1.024572491645813,-1.01878821849823,-1.01236093044281,-0.9904304146766663,-1.0441205501556396,-1.1187554597854614,-1.1168441772460938,-1.0959488153457642,-1.0951958894729614,-1.0938706398010254,-1.1312506198883057,-1.154542088508606,-1.1402206420898438,-1.128501296043396,-1.1290667057037354,-1.1300950050354004,-1.1814181804656982,-1.1825718879699707,-1.178663730621338,-1.181426763534546,-1.1762316226959229,-1.178210973739624,-1.1642521619796753,-1.0843802690505981,-1.1006463766098022,-1.1857737302780151,-1.2096840143203735,-1.1980010271072388,-1.1948540210723877,-1.2258989810943604,-1.218600869178772,-1.2179925441741943,-1.223914623260498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
