labvisitid,presence,yaw_0.5,yaw_1,yaw_1.5,yaw_2,yaw_2.5,yaw_3,yaw_3.5,yaw_4,yaw_4.5,yaw_5,yaw_5.5,yaw_6,yaw_6.5,yaw_7,yaw_7.5,yaw_8,yaw_8.5,yaw_9,yaw_9.5,yaw_10,yaw_10.5,yaw_11,yaw_11.5,yaw_12,yaw_12.5,yaw_13,yaw_13.5,yaw_14,yaw_14.5,yaw_15,yaw_15.5,yaw_16,yaw_16.5,yaw_17,yaw_17.5,yaw_18,yaw_18.5,yaw_19,yaw_19.5,yaw_20,yaw_20.5,yaw_21,yaw_21.5,yaw_22,yaw_22.5,yaw_23,yaw_23.5,yaw_24,yaw_24.5,yaw_25,yaw_25.5,yaw_26,yaw_26.5,yaw_27,yaw_27.5,yaw_28,yaw_28.5,yaw_29,yaw_29.5,yaw_30,yaw_30.5,yaw_31,yaw_31.5,yaw_32,yaw_32.5,yaw_33,yaw_33.5,yaw_34,yaw_34.5,yaw_35,yaw_35.5,yaw_36,yaw_36.5,yaw_37,yaw_37.5,yaw_38,yaw_38.5,yaw_39,yaw_39.5,yaw_40,yaw_40.5,yaw_41,yaw_41.5,yaw_42,yaw_42.5,yaw_43,yaw_43.5,yaw_44,yaw_44.5,yaw_45,yaw_45.5,yaw_46,yaw_46.5,yaw_47,yaw_47.5,yaw_48,yaw_48.5,yaw_49,yaw_49.5,yaw_50,yaw_50.5,yaw_51,yaw_51.5,yaw_52,yaw_52.5,yaw_53,yaw_53.5,yaw_54,yaw_54.5,yaw_55,yaw_55.5,yaw_56,yaw_56.5,yaw_57,yaw_57.5,yaw_58,yaw_58.5,yaw_59,yaw_59.5,yaw_60,yaw_60.5,yaw_61,yaw_61.5,yaw_62,yaw_62.5,yaw_63,yaw_63.5,yaw_64,yaw_64.5,yaw_65,yaw_65.5,yaw_66,yaw_66.5,yaw_67,yaw_67.5,yaw_68,yaw_68.5,yaw_69,yaw_69.5,yaw_70,yaw_70.5,yaw_71,yaw_71.5,yaw_72,yaw_72.5,yaw_73,yaw_73.5,yaw_74,yaw_74.5,yaw_75,yaw_75.5,yaw_76,yaw_76.5,yaw_77,yaw_77.5,yaw_78,yaw_78.5,yaw_79,yaw_79.5,yaw_80,yaw_80.5,yaw_81,yaw_81.5,yaw_82,yaw_82.5,yaw_83,yaw_83.5,yaw_84,yaw_84.5,yaw_85,yaw_85.5,yaw_86,yaw_86.5,yaw_87,yaw_87.5,yaw_88,yaw_88.5,yaw_89,yaw_89.5,yaw_90,yaw_90.5,yaw_91,yaw_91.5,yaw_92,yaw_92.5,yaw_93,yaw_93.5,yaw_94,yaw_94.5,yaw_95,yaw_95.5,yaw_96,yaw_96.5,yaw_97,yaw_97.5,yaw_98,yaw_98.5,yaw_99,yaw_99.5,yaw_100,yaw_100.5,yaw_101,yaw_101.5,yaw_102,yaw_102.5,yaw_103,yaw_103.5,yaw_104,yaw_104.5,yaw_105,yaw_105.5,yaw_106,yaw_106.5,yaw_107,yaw_107.5,yaw_108,yaw_108.5,yaw_109,yaw_109.5,yaw_110,yaw_110.5,yaw_111,yaw_111.5,yaw_112,yaw_112.5,yaw_113,yaw_113.5,yaw_114,yaw_114.5,yaw_115,yaw_115.5,yaw_116,yaw_116.5,yaw_117,yaw_117.5,yaw_118,yaw_118.5,yaw_119,yaw_119.5,yaw_120,yaw_120.5,yaw_121,yaw_121.5,yaw_122,yaw_122.5,yaw_123,yaw_123.5,yaw_124,yaw_124.5,yaw_125,yaw_125.5,yaw_126,yaw_126.5,yaw_127,yaw_127.5,yaw_128,yaw_128.5,yaw_129,yaw_129.5,yaw_130,yaw_130.5,yaw_131,yaw_131.5,yaw_132,yaw_132.5,yaw_133,yaw_133.5,yaw_134,yaw_134.5,yaw_135,yaw_135.5,yaw_136,yaw_136.5,yaw_137,yaw_137.5,yaw_138,yaw_138.5,yaw_139,yaw_139.5,yaw_140,yaw_140.5,yaw_141,yaw_141.5,yaw_142,yaw_142.5,yaw_143,yaw_143.5,yaw_144,yaw_144.5,yaw_145,yaw_145.5,yaw_146,yaw_146.5,yaw_147,yaw_147.5,yaw_148,yaw_148.5,yaw_149,yaw_149.5,yaw_150,yaw_150.5,yaw_151,yaw_151.5,yaw_152,yaw_152.5,yaw_153,yaw_153.5,yaw_154,yaw_154.5,yaw_155,yaw_155.5,yaw_156,yaw_156.5,yaw_157,yaw_157.5,yaw_158,yaw_158.5,yaw_159,yaw_159.5,yaw_160,yaw_160.5,yaw_161,yaw_161.5,yaw_162,yaw_162.5,yaw_163,yaw_163.5,yaw_164,yaw_164.5,yaw_165,yaw_165.5,yaw_166,yaw_166.5,yaw_167,yaw_167.5,yaw_168,yaw_168.5,yaw_169,yaw_169.5,yaw_170,yaw_170.5,yaw_171,yaw_171.5,yaw_172,yaw_172.5,yaw_173,yaw_173.5,yaw_174,yaw_174.5,yaw_175,yaw_175.5,yaw_176,yaw_176.5,yaw_177,yaw_177.5,yaw_178,yaw_178.5,yaw_179,yaw_179.5,yaw_180,yaw_180.5,yaw_181,yaw_181.5,yaw_182,yaw_182.5,yaw_183,yaw_183.5,yaw_184,yaw_184.5,yaw_185,yaw_185.5,yaw_186,yaw_186.5,yaw_187,yaw_187.5,yaw_188,yaw_188.5,yaw_189,yaw_189.5,yaw_190,yaw_190.5,yaw_191,yaw_191.5,yaw_192,yaw_192.5,yaw_193,yaw_193.5,yaw_194,yaw_194.5,yaw_195,yaw_195.5,yaw_196,yaw_196.5,yaw_197,yaw_197.5,yaw_198,yaw_198.5,yaw_199,yaw_199.5,yaw_200,yaw_200.5,yaw_201,yaw_201.5,yaw_202,yaw_202.5,yaw_203,yaw_203.5,yaw_204,yaw_204.5,yaw_205,yaw_205.5,yaw_206,yaw_206.5,yaw_207,yaw_207.5,yaw_208,yaw_208.5,yaw_209,yaw_209.5,yaw_210,yaw_210.5,yaw_211,yaw_211.5,yaw_212,yaw_212.5,yaw_213,yaw_213.5,yaw_214,yaw_214.5,yaw_215,yaw_215.5,yaw_216,yaw_216.5,yaw_217,yaw_217.5,yaw_218,yaw_218.5,yaw_219,yaw_219.5,yaw_220,yaw_220.5,yaw_221,yaw_221.5,yaw_222,yaw_222.5,yaw_223,yaw_223.5,yaw_224,yaw_224.5,yaw_225,yaw_225.5,yaw_226,yaw_226.5,yaw_227,yaw_227.5,yaw_228,yaw_228.5,yaw_229,yaw_229.5,yaw_230,yaw_230.5,yaw_231,yaw_231.5,yaw_232,yaw_232.5,yaw_233,yaw_233.5,yaw_234,yaw_234.5,yaw_235,yaw_235.5,yaw_236,yaw_236.5,yaw_237,yaw_237.5,yaw_238,yaw_238.5,yaw_239,yaw_239.5,yaw_240,yaw_240.5,yaw_241,yaw_241.5,yaw_242,yaw_242.5,yaw_243,yaw_243.5,yaw_244,yaw_244.5,yaw_245,yaw_245.5,yaw_246,yaw_246.5,yaw_247,yaw_247.5,yaw_248,yaw_248.5,yaw_249,yaw_249.5,yaw_250,yaw_250.5,yaw_251,yaw_251.5,yaw_252,yaw_252.5,yaw_253,yaw_253.5,yaw_254,yaw_254.5,yaw_255,yaw_255.5,yaw_256,yaw_256.5,yaw_257,yaw_257.5,yaw_258,yaw_258.5,yaw_259,yaw_259.5,yaw_260,yaw_260.5,yaw_261,yaw_261.5,yaw_262,yaw_262.5,yaw_263,yaw_263.5,yaw_264,yaw_264.5,yaw_265,yaw_265.5,yaw_266,yaw_266.5,yaw_267,yaw_267.5,yaw_268,yaw_268.5,yaw_269,yaw_269.5,yaw_270,yaw_270.5,yaw_271,yaw_271.5,yaw_272,yaw_272.5,yaw_273,yaw_273.5,yaw_274,yaw_274.5,yaw_275,yaw_275.5,yaw_276,yaw_276.5,yaw_277,yaw_277.5,yaw_278,yaw_278.5,yaw_279,yaw_279.5,yaw_280,yaw_280.5,yaw_281,yaw_281.5,yaw_282,yaw_282.5,yaw_283,yaw_283.5,yaw_284,yaw_284.5,yaw_285,yaw_285.5,yaw_286,yaw_286.5,yaw_287,yaw_287.5,yaw_288,yaw_288.5,yaw_289,yaw_289.5,yaw_290,yaw_290.5,yaw_291,yaw_291.5,yaw_292,yaw_292.5,yaw_293,yaw_293.5,yaw_294,yaw_294.5,yaw_295,yaw_295.5,yaw_296,yaw_296.5,yaw_297,yaw_297.5,yaw_298,yaw_298.5,yaw_299,yaw_299.5,yaw_300,yaw_300.5,yaw_301,yaw_301.5,yaw_302,yaw_302.5,yaw_303,yaw_303.5,yaw_304,yaw_304.5,yaw_305,yaw_305.5,yaw_306,yaw_306.5,yaw_307,yaw_307.5,yaw_308,yaw_308.5,yaw_309,yaw_309.5,yaw_310,yaw_310.5,yaw_311,yaw_311.5,yaw_312,yaw_312.5,yaw_313,yaw_313.5,yaw_314,yaw_314.5,yaw_315,yaw_315.5,yaw_316,yaw_316.5,yaw_317,yaw_317.5,yaw_318,yaw_318.5,yaw_319,yaw_319.5,yaw_320,yaw_320.5,yaw_321,yaw_321.5,yaw_322,yaw_322.5,yaw_323,yaw_323.5,yaw_324,yaw_324.5,yaw_325,yaw_325.5,yaw_326,yaw_326.5,yaw_327,yaw_327.5,yaw_328,yaw_328.5,yaw_329,yaw_329.5,yaw_330,yaw_330.5,yaw_331,yaw_331.5,yaw_332,yaw_332.5,yaw_333,yaw_333.5,yaw_334,yaw_334.5,yaw_335,yaw_335.5,yaw_336,yaw_336.5,yaw_337,yaw_337.5,yaw_338,yaw_338.5,yaw_339,yaw_339.5,yaw_340,yaw_340.5,yaw_341,yaw_341.5,yaw_342,yaw_342.5,yaw_343,yaw_343.5,yaw_344,yaw_344.5,yaw_345,yaw_345.5,yaw_346,yaw_346.5,yaw_347,yaw_347.5,yaw_348,yaw_348.5,yaw_349,yaw_349.5,yaw_350,yaw_350.5,yaw_351,yaw_351.5,yaw_352,yaw_352.5,yaw_353,yaw_353.5,yaw_354,yaw_354.5,yaw_355,yaw_355.5,yaw_356,yaw_356.5,yaw_357,yaw_357.5,yaw_358,yaw_358.5,yaw_359,yaw_359.5,yaw_360,yaw_360.5,yaw_361,yaw_361.5,yaw_362,yaw_362.5,yaw_363,yaw_363.5,yaw_364,yaw_364.5,yaw_365,yaw_365.5,yaw_366,yaw_366.5,yaw_367,yaw_367.5,yaw_368,yaw_368.5,yaw_369,yaw_369.5,yaw_370,yaw_370.5,yaw_371,yaw_371.5,yaw_372,yaw_372.5,yaw_373,yaw_373.5,yaw_374,yaw_374.5,yaw_375,yaw_375.5,yaw_376,yaw_376.5,yaw_377,yaw_377.5,yaw_378,yaw_378.5,yaw_379,yaw_379.5,yaw_380,yaw_380.5,yaw_381,yaw_381.5,yaw_382,yaw_382.5,yaw_383,yaw_383.5,yaw_384,yaw_384.5,yaw_385,yaw_385.5,yaw_386,yaw_386.5,yaw_387,yaw_387.5,yaw_388,yaw_388.5,yaw_389,yaw_389.5,yaw_390,yaw_390.5,yaw_391,yaw_391.5,yaw_392,yaw_392.5,yaw_393,yaw_393.5,yaw_394,yaw_394.5,yaw_395,yaw_395.5,yaw_396,yaw_396.5,yaw_397,yaw_397.5,yaw_398,yaw_398.5,yaw_399,yaw_399.5,yaw_400,yaw_400.5,yaw_401,yaw_401.5,yaw_402,yaw_402.5,yaw_403,yaw_403.5,yaw_404,yaw_404.5,yaw_405,yaw_405.5,yaw_406,yaw_406.5,yaw_407,yaw_407.5,yaw_408,yaw_408.5,yaw_409,yaw_409.5,yaw_410,yaw_410.5,yaw_411,yaw_411.5,yaw_412,yaw_412.5,yaw_413,yaw_413.5,yaw_414,yaw_414.5,yaw_415,yaw_415.5,yaw_416,yaw_416.5,yaw_417,yaw_417.5,yaw_418,yaw_418.5,yaw_419,yaw_419.5,yaw_420,yaw_420.5,yaw_421,yaw_421.5,yaw_422,yaw_422.5,yaw_423,yaw_423.5,yaw_424,yaw_424.5,yaw_425,yaw_425.5,yaw_426,yaw_426.5,yaw_427,yaw_427.5,yaw_428,yaw_428.5,yaw_429,yaw_429.5,yaw_430,yaw_430.5,yaw_431,yaw_431.5,yaw_432,yaw_432.5,yaw_433,yaw_433.5,yaw_434,yaw_434.5,yaw_435,yaw_435.5,yaw_436,yaw_436.5,yaw_437,yaw_437.5,yaw_438,yaw_438.5,yaw_439,yaw_439.5,yaw_440,yaw_440.5,yaw_441,yaw_441.5,yaw_442,yaw_442.5,yaw_443,yaw_443.5,yaw_444,yaw_444.5,yaw_445,yaw_445.5,yaw_446,yaw_446.5,yaw_447,yaw_447.5,yaw_448,yaw_448.5,yaw_449,yaw_449.5,yaw_450,yaw_450.5,yaw_451,yaw_451.5,yaw_452,yaw_452.5,yaw_453,yaw_453.5,yaw_454,yaw_454.5,yaw_455,yaw_455.5,yaw_456,yaw_456.5,yaw_457,yaw_457.5,yaw_458,yaw_458.5,yaw_459,yaw_459.5,yaw_460,yaw_460.5,yaw_461,yaw_461.5,yaw_462,yaw_462.5
1,4,-12.819051742553714,-21.993694305419922,-36.96015930175781,-36.28099822998046,-36.98905563354492,-40.799503326416016,-39.96604537963868,-38.43041992187501,-41.280597686767585,-51.82778549194337,-56.78838348388675,-52.89193725585939,-59.533946990966804,-60.69250488281249,-62.121212005615234,-62.08815383911134,-62.43697357177734,-72.604583740234375,-75.2956085205078,-58.639034271240256,-47.06557846069339,-45.61186218261718,-49.113807678222656,-48.99584579467774,-48.43540191650391,-44.12732315063479,-56.1018409729004,-59.488773345947266,-60.00032424926758,-59.26256561279298,-61.415416717529304,-76.86096191406249,-80.16718292236327,-77.04520416259766,-72.60861206054689,-75.066986083984375,-81.2346420288086,-81.878814697265625,-85.1093215942383,-83.34188079833984,-83.14398956298828,-82.67169189453125,-83.18139648437501,-79.73516845703126,-79.64490509033205,-74.93070983886719,-60.10546875,-61.92610168457033,-62.014900207519545,-61.62942886352541,-64.73535919189453,-78.755973815918,-80.54445648193361,-63.7469482421875,-50.265045166015625,-48.30520629882813,-51.36612701416017,-56.46748733520508,-58.91288375854495,-59.79349136352539,-61.51631164550784,-50.12739562988284,-44.322654724121094,-39.72627639770508,-32.58736419677735,-36.29970169067383,-41.37109375,-41.03315734863281,-36.45506668090821,-36.29097366333008,-34.38747787475585,-35.44979858398437,-31.84754943847657,-31.01084327697755,-30.455198287963864,-38.130939483642585,-38.0990104675293,-38.0213508605957,-38.33301544189453,-37.75904846191406,-36.94997406005861,-38.94989776611328,-39.06931686401367,-35.50357818603516,-32.93671417236329,-33.73978424072267,-36.18888473510742,-35.70903015136719,-36.219890594482436,-35.162826538085945,-34.95176696777344,-34.25190734863283,-32.602020263671875,-17.04350471496582,3.8966734409332275,33.413528442382805,57.87300109863284,63.240554809570305,69.58778381347656,79.45059967041017,87.16325378417969,92.58920288085939,99.24646759033206,104.88551330566405,103.4815444946289,98.83752441406249,99.24732971191405,99.15209960937499,99.86026763916018,100.52417755126956,101.22561645507812,101.8261184692383,110.06956481933595,105.21730041503906,107.25036621093751,107.72180938720702,106.83708190917969,106.40795898437503,107.37343597412111,113.61206054687499,128.76759338378906,134.74339294433594,127.88213348388672,129.83688354492188,135.4967193603516,142.8624725341797,154.86393737792972,-177.8325653076172,-158.77052307128906,-135.04507446289065,-127.21396636962889,-126.7856903076172,-125.01953125000001,-152.75143432617188,139.73704528808597,91.92348480224611,48.540252685546875,29.306564331054684,-13.374292373657232,-42.10350036621093,-51.75552368164063,-54.464691162109375,-55.46515274047852,-73.99463653564453,-83.34249114990236,-86.94221496582033,-92.20706176757815,-100.08260345458986,-88.05794525146484,-76.66505432128906,-72.55867004394531,-69.6343994140625,-66.94475555419922,-65.43470764160158,-65.71392822265626,-65.59879302978517,-70.71021270751953,-70.93062591552733,-71.15657043457031,-71.75626373291017,-71.90976715087893,-71.90976715087893,-70.8582229614258,-65.74922180175783,-67.35240173339845,-72.15424346923828,-72.96556091308594,-72.86241912841797,-73.06554412841797,-73.05423736572264,-73.4028701782227,-72.49671936035156,-62.13589096069335,-57.121089935302734,-57.11944580078124,-56.832374572753906,-57.884384155273445,-60.61810302734374,-62.45414352416993,-64.2609329223633,-84.02230834960936,-104.26083374023438,-108.2031478881836,-110.18508911132814,-105.04267120361328,-106.02590942382815,-108.64080047607422,-116.42054748535156,-118.33384704589845,-113.42272186279298,-110.47295379638669,-111.09581756591797,-111.52848052978517,-115.5213851928711,-119.1406021118164,-119.49216461181642,-118.56411743164062,-117.98371887207031,-118.2516860961914,-118.24441528320314,-108.39999389648438,-84.45291137695315,-85.19756317138672,-108.26490020751953,-115.25563049316409,-113.60449218750001,-62.31201934814457,-34.88785552978516,6.476125240325926,50.62487030029297,84.48758697509767,117.18524169921876,144.97369384765625,168.0131072998047,158.38223266601562,151.94052124023438,153.40536499023438,152.0097198486328,148.5353240966797,150.37554931640625,144.68304443359375,132.27545166015625,129.83006286621097,124.61972045898436,122.95426177978516,123.04155731201175,122.60838317871097,122.8304138183594,123.02826690673828,122.35987091064455,113.59338378906253,108.43492126464845,95.17042541503906,105.91201782226564,123.38172149658202,127.63906860351562,122.5117874145508,122.13603973388675,125.06209564208984,124.44988250732423,132.92117309570312,161.7638397216797,170.3089141845703,164.6942901611328,166.10255432128906,167.21160888671875,166.49954223632815,172.3713836669922,-166.28187561035156,-167.35317993164062,-177.2152099609375,-171.85829162597656,-171.2606964111328,-173.42318725585938,-164.47100830078125,-153.05374145507812,-152.33627319335938,-157.71533203125,-162.17300415039062,-162.00694274902344,-159.7067413330078,-147.88870239257812,-145.52992248535156,-146.95303344726562,-150.04292297363278,-152.93106079101562,-149.7274627685547,-152.6929931640625,-155.42762756347656,-157.26260375976565,-157.99803161621094,-158.5907440185547,-161.4757537841797,-177.38804626464844,-172.17343139648438,-148.7707061767578,-128.7519073486328,-127.89423370361328,-130.97343444824222,-132.22579956054688,-130.97430419921872,-130.7636413574219,-130.22332763671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
