labvisitid,presence,x_0.5,x_1,x_1.5,x_2,x_2.5,x_3,x_3.5,x_4,x_4.5,x_5,x_5.5,x_6,x_6.5,x_7,x_7.5,x_8,x_8.5,x_9,x_9.5,x_10,x_10.5,x_11,x_11.5,x_12,x_12.5,x_13,x_13.5,x_14,x_14.5,x_15,x_15.5,x_16,x_16.5,x_17,x_17.5,x_18,x_18.5,x_19,x_19.5,x_20,x_20.5,x_21,x_21.5,x_22,x_22.5,x_23,x_23.5,x_24,x_24.5,x_25,x_25.5,x_26,x_26.5,x_27,x_27.5,x_28,x_28.5,x_29,x_29.5,x_30,x_30.5,x_31,x_31.5,x_32,x_32.5,x_33,x_33.5,x_34,x_34.5,x_35,x_35.5,x_36,x_36.5,x_37,x_37.5,x_38,x_38.5,x_39,x_39.5,x_40,x_40.5,x_41,x_41.5,x_42,x_42.5,x_43,x_43.5,x_44,x_44.5,x_45,x_45.5,x_46,x_46.5,x_47,x_47.5,x_48,x_48.5,x_49,x_49.5,x_50,x_50.5,x_51,x_51.5,x_52,x_52.5,x_53,x_53.5,x_54,x_54.5,x_55,x_55.5,x_56,x_56.5,x_57,x_57.5,x_58,x_58.5,x_59,x_59.5,x_60,x_60.5,x_61,x_61.5,x_62,x_62.5,x_63,x_63.5,x_64,x_64.5,x_65,x_65.5,x_66,x_66.5,x_67,x_67.5,x_68,x_68.5,x_69,x_69.5,x_70,x_70.5,x_71,x_71.5,x_72,x_72.5,x_73,x_73.5,x_74,x_74.5,x_75,x_75.5,x_76,x_76.5,x_77,x_77.5,x_78,x_78.5,x_79,x_79.5,x_80,x_80.5,x_81,x_81.5,x_82,x_82.5,x_83,x_83.5,x_84,x_84.5,x_85,x_85.5,x_86,x_86.5,x_87,x_87.5,x_88,x_88.5,x_89,x_89.5,x_90,x_90.5,x_91,x_91.5,x_92,x_92.5,x_93,x_93.5,x_94,x_94.5,x_95,x_95.5,x_96,x_96.5,x_97,x_97.5,x_98,x_98.5,x_99,x_99.5,x_100,x_100.5,x_101,x_101.5,x_102,x_102.5,x_103,x_103.5,x_104,x_104.5,x_105,x_105.5,x_106,x_106.5,x_107,x_107.5,x_108,x_108.5,x_109,x_109.5,x_110,x_110.5,x_111,x_111.5,x_112,x_112.5,x_113,x_113.5,x_114,x_114.5,x_115,x_115.5,x_116,x_116.5,x_117,x_117.5,x_118,x_118.5,x_119,x_119.5,x_120,x_120.5,x_121,x_121.5,x_122,x_122.5,x_123,x_123.5,x_124,x_124.5,x_125,x_125.5,x_126,x_126.5,x_127,x_127.5,x_128,x_128.5,x_129,x_129.5,x_130,x_130.5,x_131,x_131.5,x_132,x_132.5,x_133,x_133.5,x_134,x_134.5,x_135,x_135.5,x_136,x_136.5,x_137,x_137.5,x_138,x_138.5,x_139,x_139.5,x_140,x_140.5,x_141,x_141.5,x_142,x_142.5,x_143,x_143.5,x_144,x_144.5,x_145,x_145.5,x_146,x_146.5,x_147,x_147.5,x_148,x_148.5,x_149,x_149.5,x_150,x_150.5,x_151,x_151.5,x_152,x_152.5,x_153,x_153.5,x_154,x_154.5,x_155,x_155.5,x_156,x_156.5,x_157,x_157.5,x_158,x_158.5,x_159,x_159.5,x_160,x_160.5,x_161,x_161.5,x_162,x_162.5,x_163,x_163.5,x_164,x_164.5,x_165,x_165.5,x_166,x_166.5,x_167,x_167.5,x_168,x_168.5,x_169,x_169.5,x_170,x_170.5,x_171,x_171.5,x_172,x_172.5,x_173,x_173.5,x_174,x_174.5,x_175,x_175.5,x_176,x_176.5,x_177,x_177.5,x_178,x_178.5,x_179,x_179.5,x_180,x_180.5,x_181,x_181.5,x_182,x_182.5,x_183,x_183.5,x_184,x_184.5,x_185,x_185.5,x_186,x_186.5,x_187,x_187.5,x_188,x_188.5,x_189,x_189.5,x_190,x_190.5,x_191,x_191.5,x_192,x_192.5,x_193,x_193.5,x_194,x_194.5,x_195,x_195.5,x_196,x_196.5,x_197,x_197.5,x_198,x_198.5,x_199,x_199.5,x_200,x_200.5,x_201,x_201.5,x_202,x_202.5,x_203,x_203.5,x_204,x_204.5,x_205,x_205.5,x_206,x_206.5,x_207,x_207.5,x_208,x_208.5,x_209,x_209.5,x_210,x_210.5,x_211,x_211.5,x_212,x_212.5,x_213,x_213.5,x_214,x_214.5,x_215,x_215.5,x_216,x_216.5,x_217,x_217.5,x_218,x_218.5,x_219,x_219.5,x_220,x_220.5,x_221,x_221.5,x_222,x_222.5,x_223,x_223.5,x_224,x_224.5,x_225,x_225.5,x_226,x_226.5,x_227,x_227.5,x_228,x_228.5,x_229,x_229.5,x_230,x_230.5,x_231,x_231.5,x_232,x_232.5,x_233,x_233.5,x_234,x_234.5,x_235,x_235.5,x_236,x_236.5,x_237,x_237.5,x_238,x_238.5,x_239,x_239.5,x_240,x_240.5,x_241,x_241.5,x_242,x_242.5,x_243,x_243.5,x_244,x_244.5,x_245,x_245.5,x_246,x_246.5,x_247,x_247.5,x_248,x_248.5,x_249,x_249.5,x_250,x_250.5,x_251,x_251.5,x_252,x_252.5,x_253,x_253.5,x_254,x_254.5,x_255,x_255.5,x_256,x_256.5,x_257,x_257.5,x_258,x_258.5,x_259,x_259.5,x_260,x_260.5,x_261,x_261.5,x_262,x_262.5,x_263,x_263.5,x_264,x_264.5,x_265,x_265.5,x_266,x_266.5,x_267,x_267.5,x_268,x_268.5,x_269,x_269.5,x_270,x_270.5,x_271,x_271.5,x_272,x_272.5,x_273,x_273.5,x_274,x_274.5,x_275,x_275.5,x_276,x_276.5,x_277,x_277.5,x_278,x_278.5,x_279,x_279.5,x_280,x_280.5,x_281,x_281.5,x_282,x_282.5,x_283,x_283.5,x_284,x_284.5,x_285,x_285.5,x_286,x_286.5,x_287,x_287.5,x_288,x_288.5,x_289,x_289.5,x_290,x_290.5,x_291,x_291.5,x_292,x_292.5,x_293,x_293.5,x_294,x_294.5,x_295,x_295.5,x_296,x_296.5,x_297,x_297.5,x_298,x_298.5,x_299,x_299.5,x_300,x_300.5,x_301,x_301.5,x_302,x_302.5,x_303,x_303.5,x_304,x_304.5,x_305,x_305.5,x_306,x_306.5,x_307,x_307.5,x_308,x_308.5,x_309,x_309.5,x_310,x_310.5,x_311,x_311.5,x_312,x_312.5,x_313,x_313.5,x_314,x_314.5,x_315,x_315.5,x_316,x_316.5,x_317,x_317.5,x_318,x_318.5,x_319,x_319.5,x_320,x_320.5,x_321,x_321.5,x_322,x_322.5,x_323,x_323.5,x_324,x_324.5,x_325,x_325.5,x_326,x_326.5,x_327,x_327.5,x_328,x_328.5,x_329,x_329.5,x_330,x_330.5,x_331,x_331.5,x_332,x_332.5,x_333,x_333.5,x_334,x_334.5,x_335,x_335.5,x_336,x_336.5,x_337,x_337.5,x_338,x_338.5,x_339,x_339.5,x_340,x_340.5,x_341,x_341.5,x_342,x_342.5,x_343,x_343.5,x_344,x_344.5,x_345,x_345.5,x_346,x_346.5,x_347,x_347.5,x_348,x_348.5,x_349,x_349.5,x_350,x_350.5,x_351,x_351.5,x_352,x_352.5,x_353,x_353.5,x_354,x_354.5,x_355,x_355.5,x_356,x_356.5,x_357,x_357.5,x_358,x_358.5,x_359,x_359.5,x_360,x_360.5,x_361,x_361.5,x_362,x_362.5,x_363,x_363.5,x_364,x_364.5,x_365,x_365.5,x_366,x_366.5,x_367,x_367.5,x_368,x_368.5,x_369,x_369.5,x_370,x_370.5,x_371,x_371.5,x_372,x_372.5,x_373,x_373.5,x_374,x_374.5,x_375,x_375.5,x_376,x_376.5,x_377,x_377.5,x_378,x_378.5,x_379,x_379.5,x_380,x_380.5,x_381,x_381.5,x_382,x_382.5,x_383,x_383.5,x_384,x_384.5,x_385,x_385.5,x_386,x_386.5,x_387,x_387.5,x_388,x_388.5,x_389,x_389.5,x_390,x_390.5,x_391,x_391.5,x_392,x_392.5,x_393,x_393.5,x_394,x_394.5,x_395,x_395.5,x_396,x_396.5,x_397,x_397.5,x_398,x_398.5,x_399,x_399.5,x_400,x_400.5,x_401,x_401.5,x_402,x_402.5,x_403,x_403.5,x_404,x_404.5,x_405,x_405.5,x_406,x_406.5,x_407,x_407.5,x_408,x_408.5,x_409,x_409.5,x_410,x_410.5,x_411,x_411.5,x_412,x_412.5,x_413,x_413.5,x_414,x_414.5,x_415,x_415.5,x_416,x_416.5,x_417,x_417.5,x_418,x_418.5,x_419,x_419.5,x_420,x_420.5,x_421,x_421.5,x_422,x_422.5,x_423,x_423.5,x_424,x_424.5,x_425,x_425.5,x_426,x_426.5,x_427,x_427.5,x_428,x_428.5,x_429,x_429.5,x_430,x_430.5,x_431,x_431.5,x_432,x_432.5,x_433,x_433.5,x_434,x_434.5,x_435,x_435.5,x_436,x_436.5,x_437,x_437.5,x_438,x_438.5,x_439,x_439.5,x_440,x_440.5,x_441,x_441.5,x_442,x_442.5,x_443,x_443.5,x_444,x_444.5,x_445,x_445.5,x_446,x_446.5,x_447,x_447.5,x_448,x_448.5,x_449,x_449.5,x_450,x_450.5,x_451,x_451.5,x_452,x_452.5,x_453,x_453.5,x_454,x_454.5,x_455,x_455.5,x_456,x_456.5,x_457,x_457.5,x_458,x_458.5,x_459,x_459.5,x_460,x_460.5,x_461,x_461.5,x_462,x_462.5
1,4,-0.03285882994532585,-0.04808405041694641,-0.09767584502696991,-0.13863451778888702,-0.14666512608528137,-0.07024505734443665,-0.022793734446167946,-0.0872538834810257,-0.1780891865491867,-0.17146430909633636,-0.17549332976341248,-0.23320692777633667,-0.21820765733718872,-0.19444826245307922,-0.18526969850063324,-0.18305881321430206,-0.1878608614206314,-0.1728285402059555,-0.14015965163707733,-0.1577347069978714,-0.17630723118782043,-0.22354896366596222,-0.21254487335681915,-0.18202032148838043,-0.23641371726989746,-0.3310742974281311,-0.34919095039367676,-0.34200161695480347,-0.3431782126426697,-0.32495418190956116,-0.3159800171852112,-0.2684294283390045,-0.2427835613489151,-0.20569582283496857,-0.17920543253421783,-0.16839070618152618,-0.14479899406433105,-0.16158366203308105,-0.1595780998468399,-0.15246623754501343,-0.14176851511001587,-0.13565215468406677,-0.1349703073501587,-0.16239090263843536,-0.1688220500946045,-0.17554427683353424,-0.20456522703170776,-0.20705875754356384,-0.22650280594825745,-0.24145472049713135,-0.23442505300045013,-0.1978822946548462,-0.16949258744716644,-0.1900882124900818,-0.18335281312465668,-0.2039869725704193,-0.19988813996315002,-0.2745947241783142,-0.3715854585170746,-0.3791992664337158,-0.35650259256362915,-0.31782564520835876,-0.29790204763412476,-0.3246834874153137,-0.41179946064949036,-0.44603949785232544,-0.3944583833217621,-0.36718714237213135,-0.4009242057800293,-0.38214242458343506,-0.37496426701545715,-0.3482378423213959,-0.30472561717033386,-0.3277851641178131,-0.40526071190834045,-0.4453089237213135,-0.45204636454582214,-0.4479843080043793,-0.45788946747779846,-0.45300009846687317,-0.4297697842121124,-0.4195530116558075,-0.42290636897087097,-0.4009500741958618,-0.42161116003990173,-0.4813705384731293,-0.5012420415878296,-0.5184224247932434,-0.514183759689331,-0.5131604075431824,-0.5201718211174011,-0.5244536399841309,-0.5064787268638611,-0.47048884630203247,-0.373190313577652,-0.2521703243255615,-0.06986560672521591,0.07973263412714005,0.16977499425411224,0.246402770280838,0.3295816481113434,0.4235183894634247,0.5064648985862732,0.5567546486854553,0.5778992176055908,0.5822049379348755,0.5904340147972107,0.5838072299957275,0.5833867192268372,0.5788425803184509,0.574967086315155,0.5740837454795837,0.5892325639724731,0.5933250188827515,0.6291365623474121,0.6416760683059692,0.6111634373664856,0.6053833961486816,0.5921365022659302,0.6159191727638245,0.6431041359901428,0.6907013058662415,0.6920540928840637,0.6831700801849365,0.7241802215576172,0.7128191590309143,0.6879708170890808,0.5747304558753967,0.4125196635723114,0.22863468527793884,0.15540166199207306,0.1412287950515747,0.03188049793243408,0.13163213431835175,0.5463031530380249,0.6916400194168091,0.517880380153656,0.367933064699173,0.07815717160701752,-0.01306750439107418,0.015268059447407722,0.0019189695594832301,-0.10632278770208359,-0.1075284481048584,-0.048847075551748276,-0.052892640233039856,-0.08365853875875473,-0.09785797446966171,-0.1524064540863037,-0.197896346449852,-0.22792652249336243,-0.2313094437122345,-0.2369326949119568,-0.24466264247894287,-0.26431503891944885,-0.2709171175956726,-0.2816884517669678,-0.2862127125263214,-0.2754233479499817,-0.2724530100822449,-0.2724743187427521,-0.2687895596027374,-0.26219114661216736,-0.22191375494003296,-0.19684985280036926,-0.19348302483558655,-0.19348149001598358,-0.20340287685394287,-0.2073875367641449,-0.2112441062927246,-0.21889542043209076,-0.22742918133735657,-0.24590055644512177,-0.260781854391098,-0.2792523503303528,-0.28044548630714417,-0.27678078413009644,-0.2759677469730377,-0.2685835659503937,-0.26212507486343384,-0.19921216368675232,-0.11016328632831573,-0.07175037264823914,-0.0496627539396286,-0.07041109353303909,-0.06992697715759277,-0.06907138228416443,-0.10587772727012634,-0.172144815325737,-0.2484329789876938,-0.28534287214279175,-0.2730661928653717,-0.26106324791908264,-0.2052011638879776,-0.16966599225997925,-0.17567621171474457,-0.1943719983100891,-0.19291718304157257,-0.18728038668632507,-0.1872953623533249,-0.2034701257944107,-0.26643097400665283,-0.24378105998039246,-0.1541263908147812,-0.07401416450738907,-0.04174244403839111,-0.2643508017063141,-0.23995235562324524,-0.13997627794742584,0.07169169187545776,0.2942751944065094,0.45835375785827637,0.5084255337715149,0.46843409538269043,0.4770406484603882,0.4962604343891144,0.5943813323974609,0.6114319562911987,0.5483295917510986,0.6110584735870361,0.635242760181427,0.6393362283706665,0.7014107704162598,0.7146333456039429,0.7052028179168701,0.7125292420387268,0.713171124458313,0.709905743598938,0.7024311423301697,0.691243052482605,0.6443677544593811,0.6125458478927612,0.5772680044174194,0.6078878045082092,0.659949541091919,0.6753164529800415,0.6754847168922424,0.6914243102073669,0.6955342888832092,0.6923189163208008,0.6881742477416992,0.6158720850944519,0.5370315313339233,0.47997236251831055,0.5290184617042542,0.5814163088798523,0.604590654373169,0.583938717842102,0.4601729214191437,0.4094323515892029,0.3673039674758911,0.292164146900177,0.23553332686424255,0.23992820084095,0.24100293219089508,0.19342903792858124,0.11056090891361237,0.052296482026576996,0.03884473815560341,0.01875539869070053,0.041312091052532196,0.008860851638019085,-0.07470531016588211,-0.12805643677711487,-0.1638837605714798,-0.1722843497991562,-0.16975772380828857,-0.1709088534116745,-0.17555110156536102,-0.15997514128684998,-0.1389816254377365,-0.12897057831287384,-0.10525837540626526,-0.029903193935751915,-0.04012903571128845,-0.14423544704914093,-0.2915176749229431,-0.3684464693069458,-0.39992886781692505,-0.39761966466903687,-0.38844701647758484,-0.386014461517334,-0.39134320616722107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
