labvisitid,presence,y_0.5,y_1,y_1.5,y_2,y_2.5,y_3,y_3.5,y_4,y_4.5,y_5,y_5.5,y_6,y_6.5,y_7,y_7.5,y_8,y_8.5,y_9,y_9.5,y_10,y_10.5,y_11,y_11.5,y_12,y_12.5,y_13,y_13.5,y_14,y_14.5,y_15,y_15.5,y_16,y_16.5,y_17,y_17.5,y_18,y_18.5,y_19,y_19.5,y_20,y_20.5,y_21,y_21.5,y_22,y_22.5,y_23,y_23.5,y_24,y_24.5,y_25,y_25.5,y_26,y_26.5,y_27,y_27.5,y_28,y_28.5,y_29,y_29.5,y_30,y_30.5,y_31,y_31.5,y_32,y_32.5,y_33,y_33.5,y_34,y_34.5,y_35,y_35.5,y_36,y_36.5,y_37,y_37.5,y_38,y_38.5,y_39,y_39.5,y_40,y_40.5,y_41,y_41.5,y_42,y_42.5,y_43,y_43.5,y_44,y_44.5,y_45,y_45.5,y_46,y_46.5,y_47,y_47.5,y_48,y_48.5,y_49,y_49.5,y_50,y_50.5,y_51,y_51.5,y_52,y_52.5,y_53,y_53.5,y_54,y_54.5,y_55,y_55.5,y_56,y_56.5,y_57,y_57.5,y_58,y_58.5,y_59,y_59.5,y_60,y_60.5,y_61,y_61.5,y_62,y_62.5,y_63,y_63.5,y_64,y_64.5,y_65,y_65.5,y_66,y_66.5,y_67,y_67.5,y_68,y_68.5,y_69,y_69.5,y_70,y_70.5,y_71,y_71.5,y_72,y_72.5,y_73,y_73.5,y_74,y_74.5,y_75,y_75.5,y_76,y_76.5,y_77,y_77.5,y_78,y_78.5,y_79,y_79.5,y_80,y_80.5,y_81,y_81.5,y_82,y_82.5,y_83,y_83.5,y_84,y_84.5,y_85,y_85.5,y_86,y_86.5,y_87,y_87.5,y_88,y_88.5,y_89,y_89.5,y_90,y_90.5,y_91,y_91.5,y_92,y_92.5,y_93,y_93.5,y_94,y_94.5,y_95,y_95.5,y_96,y_96.5,y_97,y_97.5,y_98,y_98.5,y_99,y_99.5,y_100,y_100.5,y_101,y_101.5,y_102,y_102.5,y_103,y_103.5,y_104,y_104.5,y_105,y_105.5,y_106,y_106.5,y_107,y_107.5,y_108,y_108.5,y_109,y_109.5,y_110,y_110.5,y_111,y_111.5,y_112,y_112.5,y_113,y_113.5,y_114,y_114.5,y_115,y_115.5,y_116,y_116.5,y_117,y_117.5,y_118,y_118.5,y_119,y_119.5,y_120,y_120.5,y_121,y_121.5,y_122,y_122.5,y_123,y_123.5,y_124,y_124.5,y_125,y_125.5,y_126,y_126.5,y_127,y_127.5,y_128,y_128.5,y_129,y_129.5,y_130,y_130.5,y_131,y_131.5,y_132,y_132.5,y_133,y_133.5,y_134,y_134.5,y_135,y_135.5,y_136,y_136.5,y_137,y_137.5,y_138,y_138.5,y_139,y_139.5,y_140,y_140.5,y_141,y_141.5,y_142,y_142.5,y_143,y_143.5,y_144,y_144.5,y_145,y_145.5,y_146,y_146.5,y_147,y_147.5,y_148,y_148.5,y_149,y_149.5,y_150,y_150.5,y_151,y_151.5,y_152,y_152.5,y_153,y_153.5,y_154,y_154.5,y_155,y_155.5,y_156,y_156.5,y_157,y_157.5,y_158,y_158.5,y_159,y_159.5,y_160,y_160.5,y_161,y_161.5,y_162,y_162.5,y_163,y_163.5,y_164,y_164.5,y_165,y_165.5,y_166,y_166.5,y_167,y_167.5,y_168,y_168.5,y_169,y_169.5,y_170,y_170.5,y_171,y_171.5,y_172,y_172.5,y_173,y_173.5,y_174,y_174.5,y_175,y_175.5,y_176,y_176.5,y_177,y_177.5,y_178,y_178.5,y_179,y_179.5,y_180,y_180.5,y_181,y_181.5,y_182,y_182.5,y_183,y_183.5,y_184,y_184.5,y_185,y_185.5,y_186,y_186.5,y_187,y_187.5,y_188,y_188.5,y_189,y_189.5,y_190,y_190.5,y_191,y_191.5,y_192,y_192.5,y_193,y_193.5,y_194,y_194.5,y_195,y_195.5,y_196,y_196.5,y_197,y_197.5,y_198,y_198.5,y_199,y_199.5,y_200,y_200.5,y_201,y_201.5,y_202,y_202.5,y_203,y_203.5,y_204,y_204.5,y_205,y_205.5,y_206,y_206.5,y_207,y_207.5,y_208,y_208.5,y_209,y_209.5,y_210,y_210.5,y_211,y_211.5,y_212,y_212.5,y_213,y_213.5,y_214,y_214.5,y_215,y_215.5,y_216,y_216.5,y_217,y_217.5,y_218,y_218.5,y_219,y_219.5,y_220,y_220.5,y_221,y_221.5,y_222,y_222.5,y_223,y_223.5,y_224,y_224.5,y_225,y_225.5,y_226,y_226.5,y_227,y_227.5,y_228,y_228.5,y_229,y_229.5,y_230,y_230.5,y_231,y_231.5,y_232,y_232.5,y_233,y_233.5,y_234,y_234.5,y_235,y_235.5,y_236,y_236.5,y_237,y_237.5,y_238,y_238.5,y_239,y_239.5,y_240,y_240.5,y_241,y_241.5,y_242,y_242.5,y_243,y_243.5,y_244,y_244.5,y_245,y_245.5,y_246,y_246.5,y_247,y_247.5,y_248,y_248.5,y_249,y_249.5,y_250,y_250.5,y_251,y_251.5,y_252,y_252.5,y_253,y_253.5,y_254,y_254.5,y_255,y_255.5,y_256,y_256.5,y_257,y_257.5,y_258,y_258.5,y_259,y_259.5,y_260,y_260.5,y_261,y_261.5,y_262,y_262.5,y_263,y_263.5,y_264,y_264.5,y_265,y_265.5,y_266,y_266.5,y_267,y_267.5,y_268,y_268.5,y_269,y_269.5,y_270,y_270.5,y_271,y_271.5,y_272,y_272.5,y_273,y_273.5,y_274,y_274.5,y_275,y_275.5,y_276,y_276.5,y_277,y_277.5,y_278,y_278.5,y_279,y_279.5,y_280,y_280.5,y_281,y_281.5,y_282,y_282.5,y_283,y_283.5,y_284,y_284.5,y_285,y_285.5,y_286,y_286.5,y_287,y_287.5,y_288,y_288.5,y_289,y_289.5,y_290,y_290.5,y_291,y_291.5,y_292,y_292.5,y_293,y_293.5,y_294,y_294.5,y_295,y_295.5,y_296,y_296.5,y_297,y_297.5,y_298,y_298.5,y_299,y_299.5,y_300,y_300.5,y_301,y_301.5,y_302,y_302.5,y_303,y_303.5,y_304,y_304.5,y_305,y_305.5,y_306,y_306.5,y_307,y_307.5,y_308,y_308.5,y_309,y_309.5,y_310,y_310.5,y_311,y_311.5,y_312,y_312.5,y_313,y_313.5,y_314,y_314.5,y_315,y_315.5,y_316,y_316.5,y_317,y_317.5,y_318,y_318.5,y_319,y_319.5,y_320,y_320.5,y_321,y_321.5,y_322,y_322.5,y_323,y_323.5,y_324,y_324.5,y_325,y_325.5,y_326,y_326.5,y_327,y_327.5,y_328,y_328.5,y_329,y_329.5,y_330,y_330.5,y_331,y_331.5,y_332,y_332.5,y_333,y_333.5,y_334,y_334.5,y_335,y_335.5,y_336,y_336.5,y_337,y_337.5,y_338,y_338.5,y_339,y_339.5,y_340,y_340.5,y_341,y_341.5,y_342,y_342.5,y_343,y_343.5,y_344,y_344.5,y_345,y_345.5,y_346,y_346.5,y_347,y_347.5,y_348,y_348.5,y_349,y_349.5,y_350,y_350.5,y_351,y_351.5,y_352,y_352.5,y_353,y_353.5,y_354,y_354.5,y_355,y_355.5,y_356,y_356.5,y_357,y_357.5,y_358,y_358.5,y_359,y_359.5,y_360,y_360.5,y_361,y_361.5,y_362,y_362.5,y_363,y_363.5,y_364,y_364.5,y_365,y_365.5,y_366,y_366.5,y_367,y_367.5,y_368,y_368.5,y_369,y_369.5,y_370,y_370.5,y_371,y_371.5,y_372,y_372.5,y_373,y_373.5,y_374,y_374.5,y_375,y_375.5,y_376,y_376.5,y_377,y_377.5,y_378,y_378.5,y_379,y_379.5,y_380,y_380.5,y_381,y_381.5,y_382,y_382.5,y_383,y_383.5,y_384,y_384.5,y_385,y_385.5,y_386,y_386.5,y_387,y_387.5,y_388,y_388.5,y_389,y_389.5,y_390,y_390.5,y_391,y_391.5,y_392,y_392.5,y_393,y_393.5,y_394,y_394.5,y_395,y_395.5,y_396,y_396.5,y_397,y_397.5,y_398,y_398.5,y_399,y_399.5,y_400,y_400.5,y_401,y_401.5,y_402,y_402.5,y_403,y_403.5,y_404,y_404.5,y_405,y_405.5,y_406,y_406.5,y_407,y_407.5,y_408,y_408.5,y_409,y_409.5,y_410,y_410.5,y_411,y_411.5,y_412,y_412.5,y_413,y_413.5,y_414,y_414.5,y_415,y_415.5,y_416,y_416.5,y_417,y_417.5,y_418,y_418.5,y_419,y_419.5,y_420,y_420.5,y_421,y_421.5,y_422,y_422.5,y_423,y_423.5,y_424,y_424.5,y_425,y_425.5,y_426,y_426.5,y_427,y_427.5,y_428,y_428.5,y_429,y_429.5,y_430,y_430.5,y_431,y_431.5,y_432,y_432.5,y_433,y_433.5,y_434,y_434.5,y_435,y_435.5,y_436,y_436.5,y_437,y_437.5,y_438,y_438.5,y_439,y_439.5,y_440,y_440.5,y_441,y_441.5,y_442,y_442.5,y_443,y_443.5,y_444,y_444.5,y_445,y_445.5,y_446,y_446.5,y_447,y_447.5,y_448,y_448.5,y_449,y_449.5,y_450,y_450.5,y_451,y_451.5,y_452,y_452.5,y_453,y_453.5,y_454,y_454.5,y_455,y_455.5,y_456,y_456.5,y_457,y_457.5,y_458,y_458.5,y_459,y_459.5,y_460,y_460.5,y_461,y_461.5,y_462,y_462.5
1,4,1.7162346363067627,1.721381139755249,1.7277426242828369,1.7383354425430297,1.7390338897705078,1.7442004203796386,1.7381433963775634,1.7139274597167968,1.7289328098297119,1.7333026647567749,1.7134578943252563,1.6880648851394653,1.6947972297668457,1.6853708744049072,1.6878119230270385,1.6935654401779174,1.690800142288208,1.6780892133712768,1.6655357599258422,1.6873987436294555,1.7378036499023437,1.7394588708877563,1.7395165681838989,1.734693956375122,1.7307645797729492,1.7318875312805175,1.7221010446548461,1.7129637718200683,1.7103235244750976,1.717322301864624,1.7096592903137207,1.6776053428649902,1.6607316255569458,1.6600404500961303,1.666461181640625,1.6544326066970825,1.6558607339859008,1.648104739189148,1.6531224966049194,1.6542354345321655,1.6492384195327758,1.669465136528015,1.6691383838653564,1.652967643737793,1.6537686109542846,1.6318599700927734,1.6667454957962036,1.6852689504623413,1.6728611707687377,1.6594907760620117,1.6522547721862793,1.6477580785751342,1.6500800371170044,1.6662528038024902,1.7366744995117187,1.7287096500396728,1.7288420915603637,1.7052374601364135,1.6963959455490112,1.6700486660003662,1.6766820669174194,1.707891297340393,1.7120940208435058,1.6950823783874511,1.7122946500778198,1.6992021322250366,1.6805319309234619,1.6936288595199585,1.7305873155593872,1.712439489364624,1.6978151321411132,1.7196443796157836,1.7422308444976806,1.728105616569519,1.7313704013824462,1.7124403238296508,1.6906927347183227,1.6917846918106079,1.690543007850647,1.703085970878601,1.713224959373474,1.7074687004089355,1.7118846893310546,1.7329324007034301,1.7506455898284912,1.7314661264419555,1.7155177116394043,1.7102051496505737,1.7154447555541992,1.7153124332427978,1.7179380178451538,1.7208607912063598,1.727466058731079,1.7448276996612548,1.7718331336975097,1.7663161277770996,1.761306595802307,1.7570015907287597,1.7412739515304565,1.7480614900588989,1.739486527442932,1.7154237747192382,1.7016064643859863,1.6919962882995605,1.6933428764343261,1.660994005203247,1.6633129835128784,1.6637110233306884,1.662248921394348,1.6641443490982055,1.6643455743789672,1.6836442470550537,1.6819164276123046,1.6774225950241088,1.65086669921875,1.6500415325164794,1.6538849592208862,1.6579274654388427,1.666791033744812,1.6734203815460205,1.6984062910079956,1.7026800632476806,1.683657956123352,1.674620223045349,1.7017508268356323,1.7107625722885131,1.721732211112976,1.7565062761306762,1.7712895393371582,1.771993350982666,1.769299578666687,1.7588772296905517,1.7256180763244628,1.7290158987045288,1.734810185432434,1.7388147830963134,1.7247657299041748,1.7277260541915893,1.7784213542938232,1.7772230625152587,1.767157745361328,1.7703262090682983,1.7543491840362548,1.6815351963043212,1.6689884185791015,1.6760409593582153,1.6971188306808471,1.714230489730835,1.7124648809432983,1.7213749408721923,1.6883095026016235,1.6710334539413452,1.6799634218215942,1.6849517345428466,1.6936773777008056,1.6954094886779785,1.6902145862579345,1.693934392929077,1.6945114850997924,1.6947184324264526,1.694585633277893,1.696103286743164,1.6935503005981445,1.6570273160934448,1.6412907361984252,1.6534730911254882,1.6521328210830688,1.653708291053772,1.6609724283218383,1.6631190299987793,1.6624121189117431,1.6628167152404785,1.6868102073669433,1.7044840574264526,1.7026898384094238,1.6966591596603393,1.6993411302566528,1.6929417371749877,1.6929043054580688,1.685694408416748,1.6914755821228027,1.7011385679244995,1.695233416557312,1.6726855754852294,1.6488121271133422,1.6618656635284423,1.6772738218307495,1.7175102949142456,1.7038180351257324,1.66506667137146,1.6265676736831665,1.6363294839859008,1.6444818496704101,1.681271743774414,1.6849716424942016,1.6869836568832397,1.6667811393737793,1.6668337106704711,1.6686371088027954,1.6691221714019775,1.6439973831176757,1.594180417060852,1.6421803951263427,1.6519975185394287,1.6758894443511962,1.7053004026412963,1.705215287208557,1.7426734685897827,1.7345033407211303,1.7588622093200683,1.7449765920639038,1.7330193042755127,1.744538378715515,1.7466570854187011,1.737003755569458,1.7234315395355224,1.7336692333221435,1.7183091163635253,1.7271931886672973,1.7396472215652465,1.7134265422821044,1.6733301401138305,1.657027792930603,1.6462229013442993,1.6400700330734252,1.6308372735977172,1.6313312768936157,1.6346537590026855,1.6427053928375244,1.6282840490341186,1.540904951095581,1.552997064590454,1.5685176372528076,1.587710452079773,1.5900909423828125,1.5844363689422607,1.62920184135437,1.6402989149093627,1.6418990612030029,1.6433563947677612,1.6467709064483642,1.682410192489624,1.7074279308319091,1.7189110040664672,1.728181791305542,1.7028479099273681,1.6757944345474243,1.6815090894699096,1.698267650604248,1.6962927103042602,1.6944909811019897,1.697604727745056,1.7000114440917968,1.701605749130249,1.7060551166534423,1.7041974782943725,1.7008152723312377,1.6887208938598632,1.6830625057220459,1.6715151786804199,1.6878737926483154,1.6912667274475097,1.7023852586746215,1.7017751455307006,1.6998741149902343,1.695566964149475,1.7057696104049682,1.7076875686645507,1.7051755905151367,1.7017324686050415,1.702335786819458,1.7007288455963134,1.646579098701477,1.5895999193191528,1.6075428247451782,1.640622329711914,1.670024585723877,1.6778989553451538,1.688059639930725,1.6844166040420532,1.6891073703765869,1.689013671875,1.6880656003952026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
