labvisitid,presence,roll_0.5,roll_1,roll_1.5,roll_2,roll_2.5,roll_3,roll_3.5,roll_4,roll_4.5,roll_5,roll_5.5,roll_6,roll_6.5,roll_7,roll_7.5,roll_8,roll_8.5,roll_9,roll_9.5,roll_10,roll_10.5,roll_11,roll_11.5,roll_12,roll_12.5,roll_13,roll_13.5,roll_14,roll_14.5,roll_15,roll_15.5,roll_16,roll_16.5,roll_17,roll_17.5,roll_18,roll_18.5,roll_19,roll_19.5,roll_20,roll_20.5,roll_21,roll_21.5,roll_22,roll_22.5,roll_23,roll_23.5,roll_24,roll_24.5,roll_25,roll_25.5,roll_26,roll_26.5,roll_27,roll_27.5,roll_28,roll_28.5,roll_29,roll_29.5,roll_30,roll_30.5,roll_31,roll_31.5,roll_32,roll_32.5,roll_33,roll_33.5,roll_34,roll_34.5,roll_35,roll_35.5,roll_36,roll_36.5,roll_37,roll_37.5,roll_38,roll_38.5,roll_39,roll_39.5,roll_40,roll_40.5,roll_41,roll_41.5,roll_42,roll_42.5,roll_43,roll_43.5,roll_44,roll_44.5,roll_45,roll_45.5,roll_46,roll_46.5,roll_47,roll_47.5,roll_48,roll_48.5,roll_49,roll_49.5,roll_50,roll_50.5,roll_51,roll_51.5,roll_52,roll_52.5,roll_53,roll_53.5,roll_54,roll_54.5,roll_55,roll_55.5,roll_56,roll_56.5,roll_57,roll_57.5,roll_58,roll_58.5,roll_59,roll_59.5,roll_60,roll_60.5,roll_61,roll_61.5,roll_62,roll_62.5,roll_63,roll_63.5,roll_64,roll_64.5,roll_65,roll_65.5,roll_66,roll_66.5,roll_67,roll_67.5,roll_68,roll_68.5,roll_69,roll_69.5,roll_70,roll_70.5,roll_71,roll_71.5,roll_72,roll_72.5,roll_73,roll_73.5,roll_74,roll_74.5,roll_75,roll_75.5,roll_76,roll_76.5,roll_77,roll_77.5,roll_78,roll_78.5,roll_79,roll_79.5,roll_80,roll_80.5,roll_81,roll_81.5,roll_82,roll_82.5,roll_83,roll_83.5,roll_84,roll_84.5,roll_85,roll_85.5,roll_86,roll_86.5,roll_87,roll_87.5,roll_88,roll_88.5,roll_89,roll_89.5,roll_90,roll_90.5,roll_91,roll_91.5,roll_92,roll_92.5,roll_93,roll_93.5,roll_94,roll_94.5,roll_95,roll_95.5,roll_96,roll_96.5,roll_97,roll_97.5,roll_98,roll_98.5,roll_99,roll_99.5,roll_100,roll_100.5,roll_101,roll_101.5,roll_102,roll_102.5,roll_103,roll_103.5,roll_104,roll_104.5,roll_105,roll_105.5,roll_106,roll_106.5,roll_107,roll_107.5,roll_108,roll_108.5,roll_109,roll_109.5,roll_110,roll_110.5,roll_111,roll_111.5,roll_112,roll_112.5,roll_113,roll_113.5,roll_114,roll_114.5,roll_115,roll_115.5,roll_116,roll_116.5,roll_117,roll_117.5,roll_118,roll_118.5,roll_119,roll_119.5,roll_120,roll_120.5,roll_121,roll_121.5,roll_122,roll_122.5,roll_123,roll_123.5,roll_124,roll_124.5,roll_125,roll_125.5,roll_126,roll_126.5,roll_127,roll_127.5,roll_128,roll_128.5,roll_129,roll_129.5,roll_130,roll_130.5,roll_131,roll_131.5,roll_132,roll_132.5,roll_133,roll_133.5,roll_134,roll_134.5,roll_135,roll_135.5,roll_136,roll_136.5,roll_137,roll_137.5,roll_138,roll_138.5,roll_139,roll_139.5,roll_140,roll_140.5,roll_141,roll_141.5,roll_142,roll_142.5,roll_143,roll_143.5,roll_144,roll_144.5,roll_145,roll_145.5,roll_146,roll_146.5,roll_147,roll_147.5,roll_148,roll_148.5,roll_149,roll_149.5,roll_150,roll_150.5,roll_151,roll_151.5,roll_152,roll_152.5,roll_153,roll_153.5,roll_154,roll_154.5,roll_155,roll_155.5,roll_156,roll_156.5,roll_157,roll_157.5,roll_158,roll_158.5,roll_159,roll_159.5,roll_160,roll_160.5,roll_161,roll_161.5,roll_162,roll_162.5,roll_163,roll_163.5,roll_164,roll_164.5,roll_165,roll_165.5,roll_166,roll_166.5,roll_167,roll_167.5,roll_168,roll_168.5,roll_169,roll_169.5,roll_170,roll_170.5,roll_171,roll_171.5,roll_172,roll_172.5,roll_173,roll_173.5,roll_174,roll_174.5,roll_175,roll_175.5,roll_176,roll_176.5,roll_177,roll_177.5,roll_178,roll_178.5,roll_179,roll_179.5,roll_180,roll_180.5,roll_181,roll_181.5,roll_182,roll_182.5,roll_183,roll_183.5,roll_184,roll_184.5,roll_185,roll_185.5,roll_186,roll_186.5,roll_187,roll_187.5,roll_188,roll_188.5,roll_189,roll_189.5,roll_190,roll_190.5,roll_191,roll_191.5,roll_192,roll_192.5,roll_193,roll_193.5,roll_194,roll_194.5,roll_195,roll_195.5,roll_196,roll_196.5,roll_197,roll_197.5,roll_198,roll_198.5,roll_199,roll_199.5,roll_200,roll_200.5,roll_201,roll_201.5,roll_202,roll_202.5,roll_203,roll_203.5,roll_204,roll_204.5,roll_205,roll_205.5,roll_206,roll_206.5,roll_207,roll_207.5,roll_208,roll_208.5,roll_209,roll_209.5,roll_210,roll_210.5,roll_211,roll_211.5,roll_212,roll_212.5,roll_213,roll_213.5,roll_214,roll_214.5,roll_215,roll_215.5,roll_216,roll_216.5,roll_217,roll_217.5,roll_218,roll_218.5,roll_219,roll_219.5,roll_220,roll_220.5,roll_221,roll_221.5,roll_222,roll_222.5,roll_223,roll_223.5,roll_224,roll_224.5,roll_225,roll_225.5,roll_226,roll_226.5,roll_227,roll_227.5,roll_228,roll_228.5,roll_229,roll_229.5,roll_230,roll_230.5,roll_231,roll_231.5,roll_232,roll_232.5,roll_233,roll_233.5,roll_234,roll_234.5,roll_235,roll_235.5,roll_236,roll_236.5,roll_237,roll_237.5,roll_238,roll_238.5,roll_239,roll_239.5,roll_240,roll_240.5,roll_241,roll_241.5,roll_242,roll_242.5,roll_243,roll_243.5,roll_244,roll_244.5,roll_245,roll_245.5,roll_246,roll_246.5,roll_247,roll_247.5,roll_248,roll_248.5,roll_249,roll_249.5,roll_250,roll_250.5,roll_251,roll_251.5,roll_252,roll_252.5,roll_253,roll_253.5,roll_254,roll_254.5,roll_255,roll_255.5,roll_256,roll_256.5,roll_257,roll_257.5,roll_258,roll_258.5,roll_259,roll_259.5,roll_260,roll_260.5,roll_261,roll_261.5,roll_262,roll_262.5,roll_263,roll_263.5,roll_264,roll_264.5,roll_265,roll_265.5,roll_266,roll_266.5,roll_267,roll_267.5,roll_268,roll_268.5,roll_269,roll_269.5,roll_270,roll_270.5,roll_271,roll_271.5,roll_272,roll_272.5,roll_273,roll_273.5,roll_274,roll_274.5,roll_275,roll_275.5,roll_276,roll_276.5,roll_277,roll_277.5,roll_278,roll_278.5,roll_279,roll_279.5,roll_280,roll_280.5,roll_281,roll_281.5,roll_282,roll_282.5,roll_283,roll_283.5,roll_284,roll_284.5,roll_285,roll_285.5,roll_286,roll_286.5,roll_287,roll_287.5,roll_288,roll_288.5,roll_289,roll_289.5,roll_290,roll_290.5,roll_291,roll_291.5,roll_292,roll_292.5,roll_293,roll_293.5,roll_294,roll_294.5,roll_295,roll_295.5,roll_296,roll_296.5,roll_297,roll_297.5,roll_298,roll_298.5,roll_299,roll_299.5,roll_300,roll_300.5,roll_301,roll_301.5,roll_302,roll_302.5,roll_303,roll_303.5,roll_304,roll_304.5,roll_305,roll_305.5,roll_306,roll_306.5,roll_307,roll_307.5,roll_308,roll_308.5,roll_309,roll_309.5,roll_310,roll_310.5,roll_311,roll_311.5,roll_312,roll_312.5,roll_313,roll_313.5,roll_314,roll_314.5,roll_315,roll_315.5,roll_316,roll_316.5,roll_317,roll_317.5,roll_318,roll_318.5,roll_319,roll_319.5,roll_320,roll_320.5,roll_321,roll_321.5,roll_322,roll_322.5,roll_323,roll_323.5,roll_324,roll_324.5,roll_325,roll_325.5,roll_326,roll_326.5,roll_327,roll_327.5,roll_328,roll_328.5,roll_329,roll_329.5,roll_330,roll_330.5,roll_331,roll_331.5,roll_332,roll_332.5,roll_333,roll_333.5,roll_334,roll_334.5,roll_335,roll_335.5,roll_336,roll_336.5,roll_337,roll_337.5,roll_338,roll_338.5,roll_339,roll_339.5,roll_340,roll_340.5,roll_341,roll_341.5,roll_342,roll_342.5,roll_343,roll_343.5,roll_344,roll_344.5,roll_345,roll_345.5,roll_346,roll_346.5,roll_347,roll_347.5,roll_348,roll_348.5,roll_349,roll_349.5,roll_350,roll_350.5,roll_351,roll_351.5,roll_352,roll_352.5,roll_353,roll_353.5,roll_354,roll_354.5,roll_355,roll_355.5,roll_356,roll_356.5,roll_357,roll_357.5,roll_358,roll_358.5,roll_359,roll_359.5,roll_360,roll_360.5,roll_361,roll_361.5,roll_362,roll_362.5,roll_363,roll_363.5,roll_364,roll_364.5,roll_365,roll_365.5,roll_366,roll_366.5,roll_367,roll_367.5,roll_368,roll_368.5,roll_369,roll_369.5,roll_370,roll_370.5,roll_371,roll_371.5,roll_372,roll_372.5,roll_373,roll_373.5,roll_374,roll_374.5,roll_375,roll_375.5,roll_376,roll_376.5,roll_377,roll_377.5,roll_378,roll_378.5,roll_379,roll_379.5,roll_380,roll_380.5,roll_381,roll_381.5,roll_382,roll_382.5,roll_383,roll_383.5,roll_384,roll_384.5,roll_385,roll_385.5,roll_386,roll_386.5,roll_387,roll_387.5,roll_388,roll_388.5,roll_389,roll_389.5,roll_390,roll_390.5,roll_391,roll_391.5,roll_392,roll_392.5,roll_393,roll_393.5,roll_394,roll_394.5,roll_395,roll_395.5,roll_396,roll_396.5,roll_397,roll_397.5,roll_398,roll_398.5,roll_399,roll_399.5,roll_400,roll_400.5,roll_401,roll_401.5,roll_402,roll_402.5,roll_403,roll_403.5,roll_404,roll_404.5,roll_405,roll_405.5,roll_406,roll_406.5,roll_407,roll_407.5,roll_408,roll_408.5,roll_409,roll_409.5,roll_410,roll_410.5,roll_411,roll_411.5,roll_412,roll_412.5,roll_413,roll_413.5,roll_414,roll_414.5,roll_415,roll_415.5,roll_416,roll_416.5,roll_417,roll_417.5,roll_418,roll_418.5,roll_419,roll_419.5,roll_420,roll_420.5,roll_421,roll_421.5,roll_422,roll_422.5,roll_423,roll_423.5,roll_424,roll_424.5,roll_425,roll_425.5,roll_426,roll_426.5,roll_427,roll_427.5,roll_428,roll_428.5,roll_429,roll_429.5,roll_430,roll_430.5,roll_431,roll_431.5,roll_432,roll_432.5,roll_433,roll_433.5,roll_434,roll_434.5,roll_435,roll_435.5,roll_436,roll_436.5,roll_437,roll_437.5,roll_438,roll_438.5,roll_439,roll_439.5,roll_440,roll_440.5,roll_441,roll_441.5,roll_442,roll_442.5,roll_443,roll_443.5,roll_444,roll_444.5,roll_445,roll_445.5,roll_446,roll_446.5,roll_447,roll_447.5,roll_448,roll_448.5,roll_449,roll_449.5,roll_450,roll_450.5,roll_451,roll_451.5,roll_452,roll_452.5,roll_453,roll_453.5,roll_454,roll_454.5,roll_455,roll_455.5,roll_456,roll_456.5,roll_457,roll_457.5,roll_458,roll_458.5,roll_459,roll_459.5,roll_460,roll_460.5,roll_461,roll_461.5,roll_462,roll_462.5
1,4,3.53152489662161,4.41615104675293,4.0883283615111035,3.7042131423950155,4.03294706344586,4.824240207672147,4.049916267394911,3.746678590774446,2.5935523509979594,5.620496749877899,6.684241771697968,5.539051532745379,6.342391490936204,6.7273082733154,6.711236000061023,6.667087554931619,7.149176120758,7.655197143554691,7.615878105163569,5.489008426666198,3.1964020729064555,2.3790256977078137,4.719470500945987,4.860618114471391,4.494832515716498,4.904614925384562,7.058740139007566,7.119490623474073,6.818960189819248,6.6251068115233345,6.731146335601726,8.420373916625989,5.688683986663754,6.715341567993045,9.689295768737779,10.273469924926731,7.66462993621821,7.447881698608394,4.629596710205086,6.099322795867893,7.381542205810529,4.166373252868569,4.7152180671691015,6.498732566833372,4.000112533569277,7.597045898437466,5.820074081420852,5.698396205902059,6.48630523681642,6.258165836334147,6.227956295013423,4.810351371765067,5.290188312530485,6.519769668579136,4.971245765685882,6.60956001281735,6.809064388275113,6.4200992584228285,6.259422302246043,8.412531852722132,8.469547271728542,8.42646312713623,8.957875251770009,8.03562545776369,6.223052024841273,7.316464424133233,11.624261856079087,8.424960136413503,6.4435863494873065,8.458416938781737,9.105411529541014,6.842862606048573,5.884647846221915,5.0705509185790945,5.05585432052604,8.806074142456021,9.260178565979002,9.241021156310905,9.473167419433556,9.113387107849075,9.62385368347172,9.449654579162543,9.447977066040044,9.430266380310067,6.9336872100830425,6.030916690826417,7.806043624877988,8.116127014160124,8.090194702148462,8.309583663940419,8.325787544250442,8.176408767700197,6.943193912505948,5.9473619461059375,4.522929191589375,2.452316999435445,2.608175516128407,4.119460105896052,4.004906177520759,3.185896635055537,2.4336965084075173,6.145877838134746,6.768784046173111,8.08323478698727,5.89933633804317,7.3987722396850595,7.378922462463392,7.5775127410889205,7.983374118804928,8.284713745117147,8.677244186401259,7.613359451294004,5.7801871299743075,7.381310462951661,8.193740844726573,7.939251899719238,7.818589687347291,7.634917736053468,8.081388473510666,6.950431346893269,4.988294124603139,5.144683361053442,8.895277976989737,8.900838851928727,7.379266262054455,6.5506711006164675,5.893620967864978,4.3908195495605735,4.498532772064103,3.4596240520477823,2.489566564559961,2.737869024276842,2.7799143791198615,3.648521184921133,2.0220918655394806,4.610033035278339,6.740787982940609,6.577883243560828,2.054023027420025,5.653832912444953,5.534173965454105,4.3124756813047425,3.9352371692657404,6.452213764190649,6.834131240844699,6.162852287292433,5.635684967040929,4.74541616439826,8.167366027831925,6.048383235931362,7.5824232101440145,8.064927101135277,6.746455669402925,7.000532150268493,8.864843368530272,8.676153182983391,8.467674255371094,8.407997131347674,8.889769554138098,9.000252723693862,9.035194396972674,9.035194396972674,9.339130401611298,8.288187026977493,8.23011875152583,7.218298435211166,7.714095115661584,7.7279758453368395,7.724196910858037,8.138549804687473,8.182695388793876,7.928442478179945,7.918169975280749,7.626478195190419,7.861818313598502,8.193961143493624,8.068338394164996,8.735129356384244,8.01379203796387,9.098901748657203,8.143587112426703,6.3443393707274,6.580611228942923,5.547315120697035,6.403076648712136,5.565840244293267,6.147095680236732,5.188352584838753,6.996682643890396,6.87550592422484,7.551353454589729,7.087093830108607,6.854497432708718,5.36687040328974,5.5894517898559855,5.6343140602111275,5.976909160614035,6.305968761444157,6.3088588714599485,6.3119139671325,8.931328773498512,9.910017967224062,8.311155319213817,7.122467994689899,6.643956661224324,3.813240051269468,5.19765233993519,2.8996117115019833,1.4896770715713998,-0.896520733833496,2.648958921432571,4.083648681640646,1.8922859430311334,3.3191785812376104,5.232594013214182,5.753641128539948,3.9011297225952397,3.928247928619455,4.118161678314224,3.6292092800139018,3.4275529384612553,6.940312862396293,8.41151428222655,10.270646095275833,11.718951225280792,12.05177307128906,11.867594718933113,11.559518814086926,11.561437606811532,10.905776977539093,9.54014587402339,8.982293128967251,4.87506198883066,6.621963977813695,7.163022518157915,7.611318588256852,7.186095237731879,7.031468868255543,6.839852809906004,6.76805353164672,7.6205139160156286,5.109945774078227,3.9697988033293745,4.475389480590612,3.401504993438804,3.6173958778379904,4.5966711044311115,4.788029670715328,5.527011394500692,6.28870964050293,6.398258686065712,5.616816043853793,4.482673645019546,3.875811100006142,3.3300724029540785,3.4821877479553227,3.8951418399809707,5.225577831268348,5.285324096679714,4.748405933379954,4.417841434478731,5.571076869964587,6.011745452880851,5.879801750183027,5.947938442230267,5.01707458496092,3.8686416149139493,5.465936660766571,5.612981319427408,5.682633399963231,6.287613868713336,6.230512619018589,9.032466888427665,8.552323341369622,8.483963012695213,7.0810647010802565,6.061456680297747,6.522859096527137,5.463711261749203,5.318044185638304,5.648475646972676,5.718613624572765,5.852613449096547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
